Id_Vendas,Id_Cliente,Id_Produto,Quantidade,Data_Venda
ba099cb1-6bcb-4db6-a549-1b2b481874d4,5d2062ca-c5b0-4517-8547-92797b5510a9,04cbf8b6-fda8-4f1a-a1c5-e378c1a1c5f0,4,2024-12-15
da99cff2-516e-4ef4-a0a5-fcc34bdc8801,6e1b90c8-0767-4e85-9546-afcd2b6980f9,69b7d38c-32d9-4c39-8014-e49caf68e256,2,2024-05-22
bda811e5-14ec-4484-ad7a-72024d4eab19,bb35614e-1878-4f50-9bad-f62a98edcf30,a769f2e9-701a-4e60-891b-36ac1b35465d,2,2023-04-01
397cf3c6-0aef-454f-876d-5018720dee26,7f37f850-486f-47c2-96db-1f18c7952ad0,0afcaed4-a624-487c-b2ab-d35184d27cb4,4,2023-02-15
854391aa-9aed-4049-8377-64a7ef0edaec,600582a3-c9da-44ba-8537-8f63bd6edf71,ae770b1d-2148-4c16-81f7-faa8a2f5e498,3,2024-02-27
60317151-0043-46f7-b667-ef4df42856e1,0ba6e640-6118-43a5-a117-95e35fc367ce,ffb7447e-468b-44c4-98f8-1e6fe10f4e7e,3,2024-10-21
4ad9f12b-71b2-4c7f-a598-0d07a771131e,432f849b-cbdc-4ba5-a60b-5098f2063d79,b66e70ce-6548-453b-bee4-e7ced3d62f9c,3,2024-09-01
98ced1ed-2eb5-4b68-ab60-e4591e02bf97,eafc3c06-5498-4f90-ac3d-ab9a9f96add8,f28596f3-fae9-43a1-b996-0f48138383fd,2,2024-09-03
800fdf38-2fc0-4507-a35d-341556048ad2,044486d0-c8a7-425a-8623-8eec421f68df,67c8f527-4cd5-49c8-b49d-cbdf38c8c31f,1,2024-06-27
96fc83c3-4507-41e8-a09e-11cffae9ce9b,0bf077d0-9e3d-415b-b91b-766c48cbd4ab,1a33a78d-fa50-404d-9274-2f7dbee70711,3,2023-12-27
168b2d21-8cd2-4b46-bbf0-b3d2db4865d6,8aa474a3-7b23-4f56-bd10-0aed2c247e6e,f687e8a5-971e-48d9-9f76-0cf0aee4c361,3,2023-02-26
e0d07a91-3e70-41df-a583-4c6b374031ee,16f1f30d-5c0c-4fba-8d91-77717fc0b89c,e2da1992-6a8a-4c0c-9330-c5a5dedf4bd6,3,2023-04-28
6eb2b3a4-c7d5-469b-93c5-757afedac939,96f5c874-8e48-4a71-9375-9f89ebb4a372,69b7d38c-32d9-4c39-8014-e49caf68e256,2,2023-02-13
263ba8c3-4e83-41cb-80ed-fd9d33e2e7fe,30d4dd6f-d47e-410d-950d-bc92abd016ff,598c2d05-6845-449c-a363-d2ede82ba3a4,3,2023-08-04
09b9a9a0-4287-41eb-ba26-bfb2b24ca22a,70b3d9f8-0a34-483d-ba4a-d11240dade46,bfcc07d6-4613-4b1b-96bf-a77a762c8a8f,5,2024-05-28
ccce2efd-5b07-440f-87b0-b9bc1b7c45a8,4fbf9ef6-ade2-4e13-8c08-80b0e7429557,493b65d3-5969-4e17-9528-0748d2b5a33b,1,2024-07-27
3b13fde6-c043-4ce3-9ae5-eed2c177095d,f848a98a-c14f-4cd1-9cbd-57406278601d,420cdcf7-1832-4756-b09f-d2978552963b,5,2023-03-30
911f6aff-8f89-4d4c-b8ab-e50a3b8d0bef,385493f6-d034-40cd-bba7-578412c15b49,50aa9e48-de85-487c-94cf-f324cfbe4466,4,2024-01-03
af20d243-c171-43f4-b402-7349704df69b,157bf6cd-51f5-4baa-b22d-8bf181ff3ca3,a769f2e9-701a-4e60-891b-36ac1b35465d,2,2023-06-28
c9c4746e-8790-4aff-b943-5f6297b356fa,08645017-f679-474d-b527-6c06ec4214e3,67c8f527-4cd5-49c8-b49d-cbdf38c8c31f,3,2024-09-06
beef34d5-e79e-4a32-9d42-e74adb5005d2,f0a61c43-a76a-4a1e-acc7-1ee142e5c83d,e36f81f9-4d98-4248-a053-4602951b4af4,5,2024-09-10
3b7f1c16-c2d7-41a0-9642-b9a69017f7e4,25e97ed2-0b69-4d42-8b77-17e7b08a9c18,1b3b5325-d731-41e7-82a0-397976da957d,4,2024-11-13
b6911676-799d-4211-b534-115c59a56316,995745fa-f1d4-4ec8-b50f-de7538176439,ca41f64f-1369-4706-96f5-f73322872900,3,2023-05-28
9353d835-353e-4735-981f-413db941b1cc,cf3a576b-7dc0-4276-8b34-683fdc91123c,5420b2b4-cbad-4ea8-b1c4-2deb00c85efd,1,2023-09-14
bdb28fe4-4275-4585-b1bf-296fc2bbbc58,b1499e4b-5991-4fc6-8f6d-a48986a36929,420cdcf7-1832-4756-b09f-d2978552963b,5,2023-10-15
7120a4bc-6cd4-43ae-a215-fcb6cd80d3ad,cbcb39d9-ef11-44cc-8808-c0f2632e6d16,d9889cbd-c61b-490b-8c5c-d357cebbc8bd,3,2023-12-07
a514781a-1bcd-4e16-9781-b4823c37e9c0,41f964da-ba55-4c2a-8fbc-578266a8b81a,25417dbf-f3af-498a-a202-7a570147e1af,1,2023-02-25
64cde354-0a9e-42b0-ad49-6e2fdb619377,d5159d63-47b7-4cef-a818-ac559b470eed,d5f93505-ab3f-478d-a3f5-f16336772ca8,1,2023-07-14
d024c8eb-a84d-4221-bbdf-51fd98c06270,a862e748-0e0b-45d9-917c-06671bc61bbd,639c2434-aa7b-4ca6-9f8e-7976b794b6c0,5,2023-04-27
fddc9257-51b1-4bd6-9fe6-c1c95ba3d971,99444387-3f87-48f0-9828-1622883a4960,0afcaed4-a624-487c-b2ab-d35184d27cb4,5,2024-04-15
63ef7369-91ef-4bcf-b038-ff46e933aec4,f18f7b19-9ae2-4099-a112-d1c1f8de34ca,c9eb1e39-a2c4-475b-b31f-3f085284b124,5,2023-05-01
bb861004-0858-401b-8ad9-685cb68f3c44,d4943c5d-37d3-4ab4-b734-a3493f09f713,9d9ae304-dde4-4f89-aaca-0b31212ba2df,2,2024-09-18
ac4d2df6-ba24-4e27-8491-2ce94288b7fe,7261a411-81a7-42da-a634-80975dea6eab,1ad77ec1-7fa9-4179-8ad0-aa5733d55f15,4,2023-03-19
5db48241-e2ef-4e79-a7b6-cd6cf68c4524,129f402b-c746-46ab-b9b5-846c9fb7d902,2ac4a9d5-41c7-4009-a91e-4e5308cce276,2,2023-12-15
be03c29d-cb1f-48c9-bb16-d10682045293,e022c18d-e51e-486b-bf44-4dff9893492a,06a9b7b6-8820-4f74-8673-44f30325d387,5,2023-01-15
fd50b2cd-b91a-48de-89c7-93affe93aa77,2d48d4a8-0010-4d62-b8e7-364e66180cef,60205918-836a-438f-addd-4b8225f2a653,5,2023-10-13
0f8929d3-5f47-4396-a391-1549215a7ab8,3e4001be-1f56-4e42-913c-88c69d64f73b,20fef429-15e8-4d6a-80e0-caed57ad1f50,1,2024-05-22
74e9674f-f65e-4544-9629-93e2dff2907e,cf944dbf-9efc-4250-a81a-fa5d714f9c32,0cfb9c51-ace2-4e93-a6ef-8ea332d52f5d,2,2024-08-07
466696f8-7b2b-4f03-89f3-77551fc7abaa,2a50f413-0b93-43e2-8c05-53f64f1f77d1,e2da1992-6a8a-4c0c-9330-c5a5dedf4bd6,4,2023-02-14
024127d7-94f8-4ef6-a13c-5fe50e2b8371,e94aa44c-d166-4fc4-935c-3939676692b0,72d3fe38-040b-4373-a602-375d23ee52d4,5,2023-05-16
d09f722e-9b04-472c-9e08-84ec6a8f166d,044486d0-c8a7-425a-8623-8eec421f68df,f3530e76-1ec3-4ddf-a7e4-cbdd4040d3ff,3,2024-04-02
bbb5c6ac-ee47-4cfd-8a45-6eb1e2e3e03c,94570ada-5a2c-4883-be97-96279356146f,7db0c2b1-d429-48fd-98a7-0c09a3b7f8a8,2,2024-07-24
16a22aeb-4d02-4be1-a246-c32a716e6519,31e6d42f-40ea-4f98-a314-8450a2b9d0af,b68837e2-a7a4-4eb3-8c64-d811a8728288,3,2024-03-04
4facc607-cafb-44c9-9da1-4491c2820751,f1210254-8dae-4b31-9dbd-1e97efe6ae3d,e1befb20-cfd8-4ae0-87be-0f3dbc6a31ba,1,2023-02-13
fc2a8ba7-5e91-45c4-8d36-602b741950c6,a9b21077-e111-4336-a0ff-41fbf55e5f79,69ad0167-e84a-42c4-b8b7-09cf701e9eec,1,2023-12-09
f3b1e9ee-488e-45de-a952-9e7170ea236c,fd72f3a4-ed1a-4c05-82a7-b6c4b5d98612,6f5adf46-2705-4eae-8c15-46c8685e6597,2,2024-08-17
8e20ec00-4d82-4fae-91e5-c9e4075bb3f3,ec2129cc-d7a6-48eb-9983-7eb20e55dc2c,28919bcc-53c9-415c-8b77-b30f7702f07d,3,2023-11-29
8d300aa6-07a6-44b3-86d4-5548801833fc,9bddf580-4d50-4841-9b09-de0a2bca3d1f,8e29aa08-5bce-4952-9678-4a66e67910d6,3,2023-03-29
958f24d4-a53e-45fc-9dbe-16ad577e2639,e8d44cb6-a1cc-4336-b45a-1640f0db965c,2195fdc6-e4eb-4423-8ee7-0f969d21ddfa,5,2025-01-10
22d09bc4-8186-4fb6-a010-aed525cae1da,57f16474-0339-44eb-b665-eedded68cded,8c65fd1d-68cf-4f6c-a883-3f2ea9c1d7e9,3,2023-12-07
4b677fd5-032c-4c28-b968-0d84b86b70f7,d53acfb1-5d64-414a-8eb4-e287304673c4,bcdcf7fc-d62c-417c-aa97-49b54e727985,2,2023-01-16
ef56cee7-e899-45b4-8308-f7d74bb15857,3dd9ea1e-98cd-4b9a-ac03-8c4fdc8e3595,a4d12d58-858e-447f-827a-e019357cdd60,3,2024-02-11
b7113709-deca-421f-9a24-2ec196e9c2c2,610da8df-410e-4d38-8467-22d6a557eb6b,eae25b2a-9555-41ee-aa2d-e6cae7f23b87,4,2023-06-23
1b4250dd-de94-4997-9ce6-582abfb983fe,07143ac0-7dfd-424f-91d5-fbdce7fabee8,506e849d-d933-46b9-883a-345672da2adc,1,2024-11-28
55cf11c7-ee16-4463-95f2-8c60133987fa,664714db-0a02-4024-bd56-0ac217098f9b,a7a59d2c-88f4-4ac1-8afd-c24c090529a9,1,2023-04-17
876dc3e4-b75e-43be-ab72-2cfa6a8bb462,adb5b29e-99e2-4707-a767-cbb0af861227,83739d57-401b-4d8e-a517-5d08c5a8c220,2,2024-01-14
2668bb66-9c34-488c-911b-4dd18313aa4c,4c98fc04-8d95-44b0-a10a-7872bf8c87dd,e1befb20-cfd8-4ae0-87be-0f3dbc6a31ba,3,2023-08-03
2b4dcb68-00c5-4ed8-99a4-fb35351efb24,76797b2b-27d5-4acd-8613-1531ef676195,712a9011-ca9a-4d61-a93e-de206540d278,5,2024-01-30
77e90026-14ac-4f73-a53d-b9581c2b55e9,c4a39656-ea2a-41ab-b4ee-f70519182fbe,9cb3eb9f-9afc-44ca-9305-8833134e51dd,1,2023-06-12
3f4c2f62-94a3-4db7-81cd-853c3beb9500,6779944f-c028-438a-8d3f-fc2c832a5a8c,3953339f-7063-43f3-9c01-6b693da77e14,2,2024-04-07
4ff002ff-2bde-4607-929c-3a05aa4a9fa5,d9acaba1-e82e-4284-85a6-32c5ac715e8f,dfc56e91-ffd1-4b83-ab6f-56fe4f667009,4,2024-11-15
e18ee90f-e3cb-4700-af3b-17074391dfbb,f5f34e06-809c-4f1d-889b-ebc5456319ef,ebdb1acb-211e-4449-9c03-0971498697a2,1,2024-10-23
227dcc56-b7c5-4a4e-8457-bd8753db5654,fa762c9d-606a-474e-9f68-5d2ef8e38fd2,760c1e42-28c6-4848-9004-491ed07ad4bd,3,2023-11-17
18ca81d8-1145-424f-94d6-50432dceb8c3,8f9b3953-c4e0-40cd-a4b2-da4e12716ca9,775a77e2-c51f-4ba9-b183-ce694c61e257,4,2023-11-03
b4c2ed53-5e26-48e1-ae3f-6e44da8516ce,8ec32f21-dc5a-4e9a-bb0c-aa91cc89bea2,57a4e11a-1258-42f3-828a-286fd4097c77,1,2023-11-24
bb4e7895-0f6b-403c-8149-097788664326,43770807-92f4-44a8-be29-8e67cd616d5a,5a64bb63-8309-49d9-9572-34d543f44a00,3,2024-03-14
1831a499-00ae-431b-9626-998317bc1df8,9d1f42a4-b2d3-4bfa-b379-8ec31bd3d5a8,7cc3f49d-7c97-4ff9-a7c0-e5434cbcf964,3,2024-02-16
ce99d6ae-b7f7-44b9-8bc2-a77843396f98,44fbcadf-7a95-4f1a-82a0-95e54f378ed1,24778bd5-82cf-4076-8c5d-4415b1da92a0,1,2023-12-06
838614cd-3d8a-4d9c-9a67-d51d82b09dbc,caf46518-e093-4247-8b84-f282d4c801cb,3953339f-7063-43f3-9c01-6b693da77e14,2,2023-05-02
0fe40150-db59-4a96-87b4-b3ffc09bfb67,7393b147-520d-4e40-92e0-d74b25520204,6677baaf-3b9f-4b26-8eaf-1575eb85fb3c,5,2024-07-23
af4a972f-6d76-4b64-842a-c4e5d4e1c2b2,1bd3d3a2-eca6-4524-a51e-8b5fe76d0e92,69b7d38c-32d9-4c39-8014-e49caf68e256,3,2024-03-09
80d76fd3-cc2b-44a6-b293-6a0e57d86cee,60a1dd0d-0901-4d22-a5bf-ef987c22e31f,e8a9b5aa-3bad-43da-85c0-1366ab3d5179,5,2023-09-05
5027f64c-fe2b-4b0f-8d48-7c3364d12a81,484fe56d-7acb-4259-bde6-5962caa96735,72f41ea4-9cb6-4f5c-a4ce-4dcdb7e12a95,5,2024-03-17
cfe6b22e-356e-4979-bbb9-d273ad91809f,2e755c49-86a7-44ca-a6b9-a4e9fd468510,31e79de2-33ae-40cb-a0ab-2cec7576131a,2,2023-12-08
0d8fc0a9-ff78-4776-bf07-fda95e769819,f6ef99cc-c39f-4416-b379-d1ea4e9a2df4,598c2d05-6845-449c-a363-d2ede82ba3a4,1,2024-03-25
d26fd3dd-dfbb-4dd0-bf6c-2705c5627178,ef14aeb2-1666-48ce-a4c1-3e796120b36f,69b7d38c-32d9-4c39-8014-e49caf68e256,3,2023-12-19
44d58ee2-ba25-431c-bbce-56884ad88a73,57f16474-0339-44eb-b665-eedded68cded,bb0dcf12-90dc-4b80-bead-7a481d2d94c6,4,2023-11-11
6b14c88c-5b2b-4b73-bec7-bf34b5b58a96,6f08fbf5-45f5-453c-8af9-af2954aae0f7,e2da1992-6a8a-4c0c-9330-c5a5dedf4bd6,2,2024-09-21
a3ce7f19-a1f5-4f10-a2e0-4ea8df834f85,b62cc2a9-9c6e-4bb0-860a-0412737dbb2d,bbe5338a-1e93-4b28-b7bb-cc755c24c06d,1,2024-10-24
94b83179-579f-46b5-8c28-fca47af11079,72786a6b-be34-4784-8e0c-5f06f0adde69,a32fbeee-51dc-40e4-96ee-aba9d1213d78,5,2023-04-15
105151c9-f31d-4707-82bf-a94c86e04677,530c725c-4802-49fa-ad29-b1577f2b6134,2b70484a-3a35-4338-b682-d262c067f48d,3,2025-01-02
732d5eb5-2c9d-4914-876f-0158c38c0945,4e56359c-7360-430a-8747-5cad2cd09aae,d456115f-4252-46c5-91a4-1cae51f66aa6,1,2023-11-04
3c7f2e9a-51ba-4824-83fb-e67fa99cc0dc,b61dfb2e-21db-4bb8-97d7-6ace61cfd298,b91bb048-bc78-443d-a77c-b4da681ed061,1,2024-09-23
4fdfc0fc-4c0e-47a4-a504-8b0295c05bfb,540b0544-e6a6-4387-8b50-947183264f3b,29606b29-d295-4760-8c31-19a7927e5cef,4,2025-01-01
48aa4ef8-86b8-4936-97ba-4af0f58ba39d,120070ad-0a72-4746-a7cf-f1c85bd447f2,8f0a1974-ef58-4623-ad8e-c6bf296bca51,3,2024-06-22
3716429a-60c8-4139-9ba6-0aabc4ad1962,7079c156-345d-422c-9ecf-346cf6e9c327,f8635867-7720-4e22-b187-61977f6c6f29,3,2024-06-16
6c56083e-f683-47f4-9bf6-fbd218b34bd0,64a4d641-d14b-4d1d-a57e-71e9fbfa8957,42239d13-274a-47de-aa48-b1f773b7e379,5,2024-03-25
91c9eb17-4597-4ec8-90ed-f6ab7f0d1f3d,6f08fbf5-45f5-453c-8af9-af2954aae0f7,a7a59d2c-88f4-4ac1-8afd-c24c090529a9,1,2024-04-27
c0706fad-6a6c-4f06-a12c-f6917d6168f5,f559c068-b936-4988-982e-0ed545b517b7,7b21f89a-e88c-45fb-b5b8-654b8892e739,4,2023-06-30
651ed1e3-f266-4181-874d-2e530a9b1fb8,6b715699-ef1c-4647-b957-192781cf5380,8caafa3b-19e7-4103-a50f-e6dc98b02758,1,2024-01-12
754dab59-cf0e-42fc-9ff0-fb8543cad471,7de597b2-2424-45b4-9b66-963e4d0728f1,55a5f34e-f9aa-4884-8256-3365056480d6,3,2023-11-02
588a89a1-5bcc-405b-a916-9e015267456f,7818d17e-d795-46e0-9926-7969a454f6bd,dcd67d4c-9782-4d96-9158-2efa543870b2,1,2024-07-06
0ba1d1b5-09f1-431f-8081-70ac19ac7e41,771e72de-c8d1-463b-96bd-65b870af6663,9abe975b-5f25-4895-8d08-b64159de2649,5,2024-04-07
7c20fe9c-dfca-4c05-83c4-f156d210eae1,ac803a02-ae90-489e-8f0d-e7f4374aad0a,f201fc2e-4939-447f-a60b-f110742173d3,3,2024-08-27
de2cb916-1fac-44de-927e-90cc4227bd51,f7e9744f-8adc-4627-a8e9-aae829672170,cd1d0595-3b2c-4295-b577-df5b69ab8061,5,2024-11-16
9451d9ed-2d64-4f0c-89ec-aff255b1ce96,041c8d77-7ffd-4cc7-9403-7086a4285eac,d2e3b7e8-d508-47a8-8888-aa0e1c0e6653,4,2024-05-11
3c310388-e555-40b1-a114-acc0cdc6da80,9b1907ac-aa95-4606-93f9-e1c33c448ba4,712a9011-ca9a-4d61-a93e-de206540d278,4,2024-12-19
792194fa-f2be-412e-bb0c-23352972d941,45890039-f145-4293-a7d9-a63cf3a17ce7,19ae2770-4381-4aed-a24a-98330d6344c2,1,2024-09-11
a5a79b76-11df-481c-9312-df69b77b11f5,270747b8-a3f8-4daa-9b8b-d43a0a5873bd,bcdcf7fc-d62c-417c-aa97-49b54e727985,5,2024-06-11
9c9bc1fc-8c91-4097-b691-64c12b16b54b,88f41398-38ef-4ac6-82eb-30b43f49f1e7,e03ce9a0-23eb-4be6-8c8c-ae9930e090d4,4,2024-10-31
db07fb5f-05e9-45b8-a395-6b57bd34f366,ce9652d3-f61f-40db-9147-812089c62a8f,25417dbf-f3af-498a-a202-7a570147e1af,2,2023-04-28
afa26f6e-af01-4288-aa52-399eb4d684ba,3bc81720-9a45-49bb-9378-a6144c8a2ddd,ffa1355f-2b53-46e6-90d0-ec2b566ac39c,3,2023-12-28
536346bf-adbb-417c-8be9-243902a19fca,4c98fc04-8d95-44b0-a10a-7872bf8c87dd,06a9b7b6-8820-4f74-8673-44f30325d387,2,2023-11-19
3506d0d5-409f-495e-a75d-84c068101129,f0a61c43-a76a-4a1e-acc7-1ee142e5c83d,02cd163e-0062-48a5-a94b-d0d966c46a65,3,2023-10-29
6f0657df-77de-4ff2-bb75-b20659962f13,1ecf38ad-8982-4f7b-b297-142a9fd2b44b,643e722d-006d-43d7-bbce-66026aba078e,5,2024-02-26
0284946b-6a75-4376-86b3-e47f614faa67,3b190298-a926-425a-8098-655e6799cafd,34ef9866-5a28-422a-8ce3-d7b8d346dcf2,3,2023-08-30
88f73d3d-3fa6-400b-a30e-026b264da3b9,7c4ce53a-1d9b-49a5-8d7f-1f158ee985f0,0aaa7299-f262-4553-a2ef-9273b01e5091,5,2024-11-03
c39765d0-ac4c-4336-a7a3-d352e9ed9d01,e39ccb44-d1ec-45be-ba83-42ec75335c39,cb7f8249-db9e-4eb1-9752-e14cc4923076,1,2023-12-04
f8d95f10-2e3f-438f-bb4c-0113b7d2a3ef,4a0a1087-b9cb-47ed-a996-748dae7892f7,70ea487b-73bc-4ca6-94a7-7333582d7b6b,1,2024-03-06
56bb83db-42c0-4eb8-a664-e9cfd82d9ccb,2cb17ad6-1e48-47c1-a1b0-61520a8d4497,8509668e-7c60-4ca6-aba1-83d1364a0883,5,2024-02-26
06f87874-f6c9-4e30-bcb9-122b690b8a1a,95ba7698-a92d-4703-977b-453b0a5f798d,1b0a8b13-b72c-4d2d-82d6-84faeaa6fd27,3,2024-03-02
6c355a8e-714c-43eb-bf3d-8acf5913b5d9,c6357225-8600-4f54-b7d6-58a36f399817,a62b6ec6-3339-49e3-806d-8f20c2ea4231,5,2024-07-30
8531063c-346e-4d8c-abff-70ec944cbcd3,611f2fc1-2f06-4105-8fe6-72af7b416052,cd1d0595-3b2c-4295-b577-df5b69ab8061,5,2023-04-21
0c85822d-f1ab-405b-bfa0-5dc218996a0c,0b1089de-69c9-4833-bec8-d38fc27ea00d,33151d1d-3660-4211-bfc2-5f3ae0521bcd,1,2024-05-21
30b0d6fb-eaed-44a4-bbb2-03c0785d697b,f296efd0-ed39-4ff6-b306-e9d6ad534bad,102eb80e-a21d-462f-a356-f752160ca652,4,2023-08-25
bc287475-73da-43e4-b1e6-6b6845598edf,120070ad-0a72-4746-a7cf-f1c85bd447f2,bfcf83e2-3154-4783-ab91-f20ff9a0f2ad,3,2023-04-06
41ec99a5-22aa-4e0d-86e1-19ab6fed60a7,ae8db82f-3eee-4e3f-b0b2-362961bf5496,4ef31ad1-2354-4d0b-9433-105fb9d92650,3,2024-10-04
51035ef2-da8b-465a-83b9-070062828d14,2fb97a38-abe3-4e60-887d-3be3b1f1f45b,25417dbf-f3af-498a-a202-7a570147e1af,4,2024-05-11
2e42205c-e6d6-480f-b69e-d6428bcf7a04,e6d52a10-e6bc-476b-853e-b2fab12ca31b,0e72d081-f3de-4f47-a323-ab9295cb2c87,1,2023-08-02
39ce4a48-422e-48db-ad50-64c9990e93a1,90eeb7fd-4449-4015-9ff7-0ca730260775,7db0c2b1-d429-48fd-98a7-0c09a3b7f8a8,4,2024-06-10
eab957e7-1906-46d5-a465-6fea337cf3e2,125d08cb-5ca8-4577-8160-865e1c3850ec,24778bd5-82cf-4076-8c5d-4415b1da92a0,4,2024-04-21
a5b34235-40f6-486a-93b9-3e9e947ce785,96ec851e-6446-46fb-a482-ab387418f7fc,a4217f8e-db1c-4b82-997c-83e7951099c3,3,2023-10-25
0e2f3d0f-0bf7-4763-8b18-8b8afd314736,30f73051-208d-4a80-af5b-57d25f41d979,e1ac0780-f915-4cb8-8f4a-a20779ca5c8f,4,2023-10-06
db107135-55b9-4cfe-9f66-a79f754c2841,177c777c-b7d7-4c3d-9428-bece61d37be1,989827ce-c318-4c26-b22d-52cd0541d9e3,2,2024-07-12
29317f93-cce2-4424-b6e1-6b460e3c5764,2f7b6241-c46e-4cff-be61-4fc1b292e531,bcdcf7fc-d62c-417c-aa97-49b54e727985,2,2023-07-25
8735d412-3a41-4d98-8579-9339c423a003,25a392d2-7c36-4047-9192-6e6d1c25a1c5,d5f93505-ab3f-478d-a3f5-f16336772ca8,4,2024-12-15
14fa58fb-6a46-4c49-aa52-31fb37a0f97a,8812173c-ab7b-4111-9598-7d450cd90778,ce33af27-3b7f-4ed7-8bcd-396e3593a51e,3,2024-10-24
ca8bc2c0-fd25-41dd-9788-0c0e7196dcf8,3e306830-60f0-46a4-b76f-b3f5fd5e7f9b,b539e937-83c1-4894-b9a2-847603529cec,4,2023-06-20
e49303dc-4c9b-4021-b2b7-7e578aaf3452,32b62864-849d-4875-95c5-876e3acd9244,51e83042-e203-48f9-a6fe-a18cffcb78cc,3,2023-10-24
76c8b184-f705-4338-a4c8-e717d5e7b2ad,9b1907ac-aa95-4606-93f9-e1c33c448ba4,2e828ec0-f89e-4a97-b359-fab6e1e72936,5,2023-10-30
630ba891-1ff9-4c85-9c2c-cb5acd29cbf7,b091c4c3-031e-46a6-804f-27816199b166,c65fc228-a4e7-436c-abb8-a96e601d44be,5,2024-02-23
a1d54b31-72b2-4c82-abe7-f98c54652340,0ff5a973-f65e-4037-baac-8476d2ea4958,afa03e3b-dfcf-4990-ac2b-e5d71f707ca5,2,2024-04-26
2532b999-767c-45f3-87d4-f259aa4b51c4,9b1907ac-aa95-4606-93f9-e1c33c448ba4,1ad77ec1-7fa9-4179-8ad0-aa5733d55f15,2,2024-09-25
9a670356-529d-46ce-b7e2-eaf0b5341a95,0b1089de-69c9-4833-bec8-d38fc27ea00d,a9c41b1f-ead0-4905-beed-8a18177350e7,2,2023-05-22
06c22146-8bbf-4a6b-b7a2-e39f22389daf,41f964da-ba55-4c2a-8fbc-578266a8b81a,f687e8a5-971e-48d9-9f76-0cf0aee4c361,2,2023-05-07
582d2351-8ad6-4b7c-bd9b-12a1949d706d,8ec32f21-dc5a-4e9a-bb0c-aa91cc89bea2,51aa8973-1351-4ce8-acae-c3509f484a7e,4,2024-07-23
5a8fd546-0037-4d69-b61b-2573bde6ee3b,e23d30e1-56fe-4cfd-91ba-17a5d6647313,bfcc07d6-4613-4b1b-96bf-a77a762c8a8f,5,2024-08-14
5d7fb6ab-9660-40d4-b416-555764da2253,25e97ed2-0b69-4d42-8b77-17e7b08a9c18,16f46798-e15c-42c2-b167-f624076936c1,5,2023-11-05
6b7b1bd6-bea9-41fa-9312-19c84c5392ce,4ac035e2-4737-488c-8232-c3539f955234,6bbf867b-cdd4-4724-9b0b-90f4ec504740,5,2024-05-20
3cf82d1a-330c-4ac9-9eaf-64e6826c8efe,18072004-8833-469d-b886-470667f0c404,2058d90f-66a1-4d84-b95b-4da9366e482f,1,2024-07-19
48f84a48-9fb1-4cd3-8ff1-4a0df69d31bb,4325f808-8e12-4294-8ecf-2be73d4e4788,034bc3fb-add5-47d9-8f23-246612e214ea,2,2024-08-20
2cb5dfa2-30e2-449f-b97e-1f8f41694679,5df3b6f5-19eb-4cbf-b6fe-f655d7fc647b,643e722d-006d-43d7-bbce-66026aba078e,4,2023-08-30
071734ab-b78d-4a0d-a1db-2ad7d2046a8e,95b2cbc8-030a-445e-90f8-b85108a35534,ca35bccc-a52b-48f4-87ad-9fd0c4aaef43,1,2023-10-27
a2d08d5b-f7f5-4b54-ac94-6263acda60f9,f001cd2a-dcc4-47f6-9dab-1d7dc6a9ea2e,2a954c5d-67f5-4f72-b376-7c4234213685,1,2024-10-19
ab8ef128-48a7-4b24-9235-dad9056303c7,601165da-ab13-4298-87c7-b95f1c083086,69b7d38c-32d9-4c39-8014-e49caf68e256,5,2024-03-18
05b69a9e-4e67-42cc-8341-570a8a937e0e,37d75f04-19fe-4957-9d4b-371d47c5c3c2,bb1e92b9-6264-4b41-b9bc-3b7c9a5a9f29,1,2024-03-05
c13a2b5e-5252-42d3-b1bb-fd373db921b3,98b06cdc-321b-4f4a-a199-386e8052d662,e3a8855c-eed5-4ced-9bf5-472e2cc60772,1,2024-04-19
9d0acf17-65f3-49b6-bd40-7fa3c9800f8a,bb086bbb-f843-4fed-9b5e-c3d252c859e5,0cfb9c51-ace2-4e93-a6ef-8ea332d52f5d,2,2024-10-03
e20e0a3a-a36c-4207-9581-17d2abf367ca,c388467e-eb08-4cb6-a3d3-22d87363e190,ed1e220b-644e-422e-9fc3-8a54f77289aa,1,2024-03-29
212be1d7-679d-4265-afa6-eaeff325ca9b,129f402b-c746-46ab-b9b5-846c9fb7d902,a9c41b1f-ead0-4905-beed-8a18177350e7,1,2024-08-06
ab0fa420-e62b-493e-984c-7963501add9b,1ecf38ad-8982-4f7b-b297-142a9fd2b44b,d62b5595-6bab-41db-aca3-0a2917b18bc0,2,2024-06-02
84bf4293-3c67-4260-949c-7f3b7a60a6c5,6155623f-09ed-4489-917a-00c7c8f3006e,1a33a78d-fa50-404d-9274-2f7dbee70711,5,2023-09-26
30e336bc-0d92-44a8-8233-79435c0aaf06,e6d4cf7d-58b9-4d8c-945d-ee21f21ee931,30559cf4-e534-4a30-bffd-d768f080eb65,2,2023-11-14
d1e5265f-adf3-40f2-a351-c0a459ea1e43,f0a61c43-a76a-4a1e-acc7-1ee142e5c83d,43e56c9c-35ab-4273-aa83-e0d401aaf138,2,2024-07-22
